10SN0001,NULL,10SN,Tx303,NULL,08SN0111_000b,NULL,12,6,1,NULL,12,NULL,NULL,self/sib,phenotype in-vitro,8
10SN0002,NULL,10SN,TBBC_19,NULL,08SN0103_000b,NULL,12,7,1,NULL,12,NULL,NULL,self/sib,phenotype in-vitro,8
10SN0003,NULL,10SN,B73,NULL,08SB0207_000b,NULL,12,8,1,NULL,12,NULL,NULL,self/sib,phenotype in-vitro,8
10SN0004,NULL,10SN,(B73xTx303)BC5S3,(NIL_99)S1,09SX0017_003s,NULL,12,9,1,NULL,12,NULL,NULL,self/sib,phenotype in-vitro,8
10SN0005,NULL,10SN,Tx303,NULL,08SN0111_000b,NULL,12,10,2,NULL,12,NULL,NULL,self/sib,phenotype in-vitro,8
10SN0006,NULL,10SN,B73,NULL,08SB0207_000b,NULL,12,11,2,NULL,12,NULL,NULL,self/sib,phenotype in-vitro,8
10SN0007,NULL,10SN,(B73xTx303)BC5S3,(NIL_99)S1,09SX0017_003s,NULL,12,12,2,NULL,12,NULL,NULL,self/sib,phenotype in-vitro,8
10SN0008,NULL,10SN,TBBC_19,NULL,08SN0103_000b,NULL,12,13,2,NULL,12,NULL,NULL,self/sib,phenotype in-vitro,8
10SN0009,NULL,10SN,B73,NULL,08SB0207_000b,NULL,12,14,3,NULL,12,NULL,NULL,self/sib,phenotype in-vitro,8
10SN0010,NULL,10SN,TBBC_19,NULL,08SN0103_000b,NULL,12,15,3,NULL,12,NULL,NULL,self/sib,phenotype in-vitro,8
10SN0011,NULL,10SN,(B73xTx303)BC5S3,(NIL_99)S1,09SX0017_003s,NULL,12,16,3,NULL,12,NULL,NULL,self/sib,phenotype in-vitro,8
10SN0012,NULL,10SN,Tx303,NULL,08SN0111_000b,NULL,12,17,3,NULL,12,NULL,NULL,self/sib,phenotype in-vitro,8
10SN0013,NULL,10SN,TBBC_19,NULL,08SN0103_000b,NULL,12,18,4,NULL,12,NULL,NULL,self/sib,phenotype in-vitro,8
10SN0014,NULL,10SN,(B73xTx303)BC5S3,(NIL_99)S1,09SX0017_003s,NULL,12,19,4,NULL,12,NULL,NULL,self/sib,phenotype in-vitro,8
10SN0015,NULL,10SN,B73,NULL,08SB0207_000b,NULL,12,20,4,NULL,12,NULL,NULL,self/sib,phenotype in-vitro,8
10SN0016,NULL,10SN,Tx303,NULL,08SN0111_000b,NULL,12,21,4,NULL,12,NULL,NULL,self/sib,phenotype in-vitro,8
10SN0017,NULL,10SN,(B73xCML103)BC5S3,(NIL_10)S1,09PN0470_001s,NULL,12,22,1,NULL,12,NULL,NULL,self/sib,phenotype in-vitro,8
10SN0018,NULL,10SN,B73,NULL,08SB0207_000b,NULL,12,23,1,NULL,12,NULL,NULL,self/sib,phenotype in-vitro,8
10SN0019,NULL,10SN,CML103,NULL,08SB0116_000b,NULL,12,24,1,NULL,12,NULL,NULL,self/sib,phenotype in-vitro,8
10SN0020,NULL,10SN,CML103,NULL,08SB0116_000b,NULL,12,25,2,NULL,12,NULL,NULL,self/sib,phenotype in-vitro,8
10SN0021,NULL,10SN,(B73xCML103)BC5S3,(NIL_10)S1,09PN0470_001s,NULL,12,26,2,NULL,12,NULL,NULL,self/sib,phenotype in-vitro,8
10SN0022,NULL,10SN,B73,NULL,08SB0207_000b,NULL,12,27,2,NULL,12,NULL,NULL,self/sib,phenotype in-vitro,8
10SN0023,NULL,10SN,(B73xCML103)BC5S3,(NIL_10)S1,09PN0470_001s,NULL,12,28,3,NULL,12,NULL,NULL,self/sib,phenotype in-vitro,8
10SN0024,NULL,10SN,B73,NULL,08SB0207_000b,NULL,12,29,3,NULL,12,NULL,NULL,self/sib,phenotype in-vitro,8
10SN0025,NULL,10SN,CML103,NULL,08SB0116_000b,NULL,12,30,3,NULL,12,NULL,NULL,self/sib,phenotype in-vitro,8
10SN0026,NULL,10SN,(B73xCML103)BC5S3,(NIL_10)S1,09PN0470_001s,NULL,12,31,4,NULL,12,NULL,NULL,self/sib,phenotype in-vitro,8
10SN0027,NULL,10SN,B73,NULL,08SB0207_000b,NULL,12,32,4,NULL,12,NULL,NULL,self/sib,phenotype in-vitro,8
10SN0028,NULL,10SN,CML103,NULL,08SB0116_000b,NULL,12,33,4,NULL,12,NULL,NULL,self/sib,phenotype in-vitro,8
